date,trips
2022-12-01,637649
2022-12-02,706792
2022-12-03,789900
2022-12-04,636943
2022-12-05,556271
2022-12-06,625306
2022-12-07,625596
2022-12-08,673008
2022-12-09,752380
2022-12-10,799607
2022-12-11,702369
2022-12-12,579126
2022-12-13,606367
2022-12-14,651536
2022-12-15,723278
2022-12-16,811507
2022-12-17,772159
2022-12-18,654684
2022-12-19,545463
2022-12-20,569793
2022-12-21,584999
2022-12-22,610700
2022-12-23,669880
2022-12-24,654644
2022-12-25,505102
2022-12-26,440016
2022-12-27,474570
2022-12-28,492774
2022-12-29,523511
2022-12-30,588956
2022-12-31,700961
2023-01-01,629154
2023-01-02,408084
2023-01-03,477829
2023-01-04,494039
2023-01-05,517870
2023-01-06,608222
2023-01-07,651016
2023-01-08,555352
2023-01-09,483799
2023-01-10,511272
2023-01-11,543997
2023-01-12,611478
2023-01-13,660421
2023-01-14,747024
2023-01-15,675746
2023-01-16,512620
2023-01-17,537334
2023-01-18,554173
2023-01-19,673867
2023-01-20,677522
2023-01-21,753393
2023-01-22,656232
2023-01-23,553723
2023-01-24,552237
2023-01-25,661559
2023-01-26,632899
2023-01-27,700967
2023-01-28,744051
2023-01-29,621116
2023-01-30,511622
2023-01-31,560413
2023-02-01,584227
2023-02-02,621124
2023-02-03,799409
2023-02-04,804683
2023-02-05,612745
2023-02-06,529181
2023-02-07,561482
2023-02-08,578766
2023-02-09,619433
2023-02-10,706154
2023-02-11,765286
2023-02-12,685333
2023-02-13,544425
2023-02-14,618860
2023-02-15,590594
2023-02-16,616781
2023-02-17,726187
2023-02-18,735054
2023-02-19,638364
2023-02-20,499791
2023-02-21,540786
2023-02-22,592990
2023-02-23,633278
2023-02-24,723368
2023-02-25,811023
2023-02-26,650128
2023-02-27,567393
2023-02-28,604126
2023-03-01,615722
2023-03-02,645094
2023-03-03,753888
2023-03-04,806794
2023-03-05,673386
2023-03-06,552895
2023-03-07,615592
2023-03-08,633940
2023-03-09,659668
2023-03-10,761502
2023-03-11,780623
2023-03-12,648985
2023-03-13,616647
2023-03-14,634170
2023-03-15,645969
2023-03-16,663850
2023-03-17,733044
2023-03-18,799246
2023-03-19,670724
2023-03-20,547363
2023-03-21,558815
2023-03-22,584878
2023-03-23,631618
2023-03-24,693451
2023-03-25,789522
2023-03-26,627756
2023-03-27,564788
2023-03-28,556252
2023-03-29,592789
2023-03-30,649854
2023-03-31,704714
2023-04-01,776062
2023-04-02,653844
2023-04-03,544490
2023-04-04,565852
2023-04-05,613499
2023-04-06,582458
2023-04-07,647897
2023-04-08,692283
2023-04-09,613119
2023-04-10,492774
2023-04-11,517798
2023-04-12,562040
2023-04-13,622587
2023-04-14,714602
2023-04-15,757165
2023-04-16,625340
2023-04-17,533697
2023-04-18,569725
2023-04-19,594027
2023-04-20,639830
2023-04-21,674369
2023-04-22,769232
2023-04-23,650694
2023-04-24,530777
2023-04-25,560399
2023-04-26,603972
2023-04-27,648855
2023-04-28,772888
2023-04-29,880842
2023-04-30,733786
2023-05-01,559797
2023-05-02,592698
2023-05-03,613847
2023-05-04,659578
2023-05-05,735071
2023-05-06,791076
2023-05-07,633720
2023-05-08,541472
2023-05-09,569356
2023-05-10,604270
2023-05-11,662010
2023-05-12,729495
2023-05-13,777477
2023-05-14,679597
2023-05-15,566387
2023-05-16,608479
2023-05-17,646808
2023-05-18,675601
2023-05-19,737200
2023-05-20,822910
2023-05-21,652672
2023-05-22,557535
2023-05-23,571189
2023-05-24,633854
2023-05-25,623261
2023-05-26,661478
2023-05-27,677703
2023-05-28,626143
2023-05-29,524286
2023-05-30,535245
2023-05-31,577461
2023-06-01,635732
2023-06-02,723330
2023-06-03,747738
2023-06-04,644896
2023-06-05,542055
2023-06-06,587292
2023-06-07,641620
2023-06-08,626937
2023-06-09,704712
2023-06-10,748355
2023-06-11,656424
2023-06-12,592042
2023-06-13,588760
2023-06-14,639830
2023-06-15,667613
2023-06-16,726857
2023-06-17,728780
2023-06-18,647368
2023-06-19,513046
2023-06-20,559485
2023-06-21,609249
2023-06-22,665403
2023-06-23,735506
2023-06-24,753621
2023-06-25,665234
2023-06-26,589173
2023-06-27,588118
2023-06-28,579729
2023-06-29,599673
2023-06-30,658041
2023-07-01,654632
2023-07-02,581042
2023-07-03,501563
2023-07-04,488038
2023-07-05,543259
2023-07-06,554105
2023-07-07,629382
2023-07-08,690844
2023-07-09,621664
2023-07-10,519712
2023-07-11,555757
2023-07-12,599355
2023-07-13,636694
2023-07-14,693394
2023-07-15,762329
2023-07-16,635705
2023-07-17,554822
2023-07-18,583362
2023-07-19,603504
2023-07-20,632683
2023-07-21,703284
2023-07-22,742041
2023-07-23,645036
2023-07-24,533099
2023-07-25,587055
2023-07-26,597796
2023-07-27,654762
2023-07-28,707816
2023-07-29,748156
2023-07-30,639709
2023-07-31,531531
2023-08-01,543261
2023-08-02,566281
2023-08-03,595221
2023-08-04,638192
2023-08-05,691592
2023-08-06,609414
2023-08-07,537112
2023-08-08,526300
2023-08-09,559441
2023-08-10,643276
2023-08-11,653530
2023-08-12,696312
2023-08-13,605113
2023-08-14,512333
2023-08-15,528330
2023-08-16,568965
2023-08-17,592795
2023-08-18,655636
2023-08-19,689272
2023-08-20,606709
2023-08-21,506722
2023-08-22,508431
2023-08-23,533744
2023-08-24,586244
2023-08-25,649421
2023-08-26,708121
2023-08-27,619720
2023-08-28,501202
2023-08-29,527886
2023-08-30,569307
2023-08-31,592267
2023-09-01,651884
2023-09-02,679332
2023-09-03,655806
2023-09-04,543430
2023-09-05,583127
2023-09-06,641826
2023-09-07,692141
2023-09-08,759290
2023-09-09,798041
2023-09-10,736675
2023-09-11,622979
2023-09-12,600149
2023-09-13,631348
2023-09-14,646246
2023-09-15,709395
2023-09-16,737192
2023-09-17,644278
2023-09-18,600332
2023-09-19,549559
2023-09-20,585626
2023-09-21,629723
2023-09-22,699629
2023-09-23,826773
2023-09-24,679708
2023-09-25,562116
2023-09-26,601904
2023-09-27,598360
2023-09-28,678407
2023-09-29,772654
2023-09-30,733193
2023-10-01,654455
2023-10-02,546053
2023-10-03,562974
2023-10-04,593062
2023-10-05,632252
2023-10-06,708940
2023-10-07,769430
2023-10-08,654108
2023-10-09,511962
2023-10-10,558584
2023-10-11,590495
2023-10-12,640981
2023-10-13,720816
2023-10-14,843907
2023-10-15,664887
2023-10-16,563572
2023-10-17,585157
2023-10-18,604966
2023-10-19,646925
2023-10-20,776679
2023-10-21,778652
2023-10-22,669363
2023-10-23,543847
2023-10-24,564079
2023-10-25,596001
2023-10-26,655901
2023-10-27,755994
2023-10-28,865424
2023-10-29,783883
2023-10-30,558791
2023-10-31,584190
2023-11-01,640741
2023-11-02,646614
2023-11-03,707325
2023-11-04,746722
2023-11-05,630819
2023-11-06,552647
2023-11-07,553602
2023-11-08,618596
2023-11-09,653647
2023-11-10,726900
2023-11-11,784305
2023-11-12,684604
2023-11-13,570663
2023-11-14,593731
2023-11-15,624615
2023-11-16,670015
2023-11-17,726103
2023-11-18,810369
2023-11-19,678164
2023-11-20,572606
2023-11-21,643368
2023-11-22,619141
2023-11-23,604479
2023-11-24,552239
2023-11-25,601460
2023-11-26,580984
2023-11-27,552440
2023-11-28,607559
2023-11-29,640095
2023-11-30,674697
2023-12-01,807074
2023-12-02,789751
2023-12-03,732963
2023-12-04,580139
2023-12-05,619610
2023-12-06,676941
2023-12-07,732582
2023-12-08,776020
2023-12-09,806481
2023-12-10,731952
2023-12-11,625230
2023-12-12,635649
2023-12-13,680116
2023-12-14,732110
2023-12-15,799001
2023-12-16,812958
2023-12-17,710261
2023-12-18,629648
2023-12-19,634561
2023-12-20,650400
2023-12-21,672785
2023-12-22,711516
2023-12-23,619968
2023-12-24,581711
2023-12-25,450008
2023-12-26,435068
2023-12-27,492489
2023-12-28,533093
2023-12-29,588157
2023-12-30,593285
2023-12-31,674770
2024-01-01,638406
2024-01-02,478254
2024-01-03,498332
2024-01-04,572632
2024-01-05,656654
2024-01-06,709028
2024-01-07,542767
2024-01-08,519594
2024-01-09,624357
2024-01-10,567258
2024-01-11,608276
2024-01-12,683589
2024-01-13,752707
2024-01-14,683813
2024-01-15,559250
2024-01-16,616550
2024-01-17,679757
2024-01-18,683942
2024-01-19,738610
2024-01-20,824655
2024-01-21,677837
2024-01-22,571017
2024-01-23,588519
2024-01-24,621733
2024-01-25,652971
2024-01-26,715382
2024-01-27,752194
2024-01-28,702812
2024-01-29,550917
2024-01-30,582756
2024-01-31,609361
2024-02-01,646815
2024-02-02,743196
2024-02-03,780653
2024-02-04,646840
2024-02-05,562379
2024-02-06,586638
2024-02-07,605046
2024-02-08,655753
2024-02-09,740284
2024-02-10,778586
2024-02-11,710964
2024-02-12,599325
2024-02-13,508514
2024-02-14,744441
2024-02-15,696912
2024-02-16,731877
2024-02-17,779741
2024-02-18,682470
2024-02-19,552966
2024-02-20,576389
2024-02-21,602038
2024-02-22,665534
2024-02-23,714613
2024-02-24,794314
2024-02-25,673512
2024-02-26,566028
2024-02-27,637265
2024-02-28,665828
2024-02-29,710227
2024-03-01,761075
2024-03-02,869891
2024-03-03,664404
2024-03-04,578288
2024-03-05,662191
2024-03-06,719432
2024-03-07,670736
2024-03-08,736998
2024-03-09,884494
2024-03-10,672286
2024-03-11,593982
2024-03-12,578606
2024-03-13,620134
2024-03-14,673033
2024-03-15,740231
2024-03-16,781234
2024-03-17,651847
2024-03-18,570102
2024-03-19,595922
2024-03-20,634866
2024-03-21,679116
2024-03-22,744124
2024-03-23,875253
2024-03-24,681416
2024-03-25,569245
2024-03-26,592684
2024-03-27,641618
2024-03-28,711645
2024-03-29,718176
2024-03-30,749228
2024-03-31,658531
2024-04-01,561237
2024-04-02,678950
2024-04-03,752511
2024-04-04,684487
2024-04-05,744208
2024-04-06,774123
2024-04-07,653320
2024-04-08,560029
2024-04-09,587622
2024-04-10,606814
2024-04-11,679477
2024-04-12,745442
2024-04-13,799234
2024-04-14,678027
2024-04-15,580702
2024-04-16,586961
2024-04-17,648525
2024-04-18,697078
2024-04-19,738005
2024-04-20,795980
2024-04-21,665664
2024-04-22,529269
2024-04-23,535679
2024-04-24,576210
2024-04-25,629372
2024-04-26,690030
2024-04-27,759208
2024-04-28,653779
2024-04-29,561732
2024-04-30,579363
2024-05-01,631397
2024-05-02,673160
2024-05-03,735230
2024-05-04,798234
2024-05-05,706644
2024-05-06,574155
2024-05-07,593753
2024-05-08,647877
2024-05-09,670821
2024-05-10,782165
2024-05-11,778451
2024-05-12,711841
2024-05-13,589121
2024-05-14,631106
2024-05-15,686551
2024-05-16,699398
2024-05-17,741530
2024-05-18,800554
2024-05-19,673966
2024-05-20,574030
2024-05-21,597854
2024-05-22,644928
2024-05-23,674753
2024-05-24,705568
2024-05-25,695322
2024-05-26,652818
2024-05-27,517163
2024-05-28,553023
2024-05-29,615657
2024-05-30,639326
2024-05-31,708142
2024-06-01,785051
2024-06-02,670749
2024-06-03,577612
2024-06-04,597400
2024-06-05,645637
2024-06-06,702187
2024-06-07,737530
2024-06-08,778345
2024-06-09,668389
2024-06-10,577954
2024-06-11,593756
2024-06-12,622726
2024-06-13,676030
2024-06-14,764866
2024-06-15,766860
2024-06-16,646311
2024-06-17,553321
2024-06-18,618023
2024-06-19,600603
2024-06-20,671931
2024-06-21,752301
2024-06-22,800410
2024-06-23,684507
2024-06-24,590462
2024-06-25,621100
2024-06-26,661202
2024-06-27,651070
2024-06-28,690451
2024-06-29,758313
2024-06-30,658129
2024-07-01,539821
2024-07-02,534228
2024-07-03,571547
2024-07-04,557457
2024-07-05,614867
2024-07-06,622618
2024-07-07,582632
2024-07-08,541966
2024-07-09,577828
2024-07-10,620963
2024-07-11,637513
2024-07-12,692391
2024-07-13,747835
2024-07-14,669057
2024-07-15,591304
2024-07-16,625649
2024-07-17,657893
2024-07-18,650821
2024-07-19,687357
2024-07-20,729651
2024-07-21,640131
2024-07-22,537763
2024-07-23,571649
2024-07-24,597025
2024-07-25,623595
2024-07-26,686767
2024-07-27,728559
2024-07-28,632643
2024-07-29,532866
2024-07-30,565578
2024-07-31,612960
2024-08-01,654733
2024-08-02,727681
2024-08-03,755990
2024-08-04,618929
2024-08-05,555334
2024-08-06,638271
2024-08-07,613827
2024-08-08,655766
2024-08-09,677014
2024-08-10,694488
2024-08-11,601451
2024-08-12,512828
2024-08-13,520024
2024-08-14,568184
2024-08-15,610757
2024-08-16,667645
2024-08-17,704176
2024-08-18,619447
2024-08-19,528585
2024-08-20,530540
2024-08-21,545720
2024-08-22,573296
2024-08-23,644699
2024-08-24,695765
2024-08-25,605263
2024-08-26,521194
2024-08-27,528803
2024-08-28,589450
2024-08-29,599633
2024-08-30,673547
2024-08-31,695352
2024-09-01,639911
2024-09-02,527015
2024-09-03,553452
2024-09-04,582700
2024-09-05,632493
2024-09-06,707782
2024-09-07,758304
2024-09-08,654093
2024-09-09,567476
2024-09-10,577531
2024-09-11,585193
2024-09-12,643744
2024-09-13,708941
2024-09-14,751975
2024-09-15,647138
2024-09-16,557506
2024-09-17,574276
2024-09-18,612854
2024-09-19,643903
2024-09-20,714999
2024-09-21,750487
2024-09-22,656458
2024-09-23,555204
2024-09-24,559922
2024-09-25,593234
2024-09-26,649279
2024-09-27,712609
2024-09-28,833825
2024-09-29,699302
2024-09-30,558182
2024-10-01,573904
2024-10-02,585128
2024-10-03,590333
2024-10-04,671178
2024-10-05,739546
2024-10-06,636949
2024-10-07,548487
2024-10-08,577021
2024-10-09,605245
2024-10-10,655888
2024-10-11,708742
2024-10-12,753214
2024-10-13,664812
2024-10-14,542516
2024-10-15,593749
2024-10-16,620972
2024-10-17,655040
2024-10-18,720847
2024-10-19,763535
2024-10-20,659387
2024-10-21,551909
2024-10-22,570808
2024-10-23,598695
2024-10-24,646741
2024-10-25,748839
2024-10-26,851388
2024-10-27,718149
2024-10-28,563662
2024-10-29,587264
2024-10-30,624641
2024-10-31,699693
2024-11-01,778575
2024-11-02,796385
2024-11-03,655279
2024-11-04,542535
2024-11-05,538929
2024-11-06,586630
2024-11-07,636780
2024-11-08,718510
2024-11-09,785354
2024-11-10,685570
2024-11-11,523449
2024-11-12,601267
2024-11-13,636108
2024-11-14,678680
2024-11-15,739721
2024-11-16,801019
2024-11-17,674508
2024-11-18,563563
2024-11-19,594968
2024-11-20,636274
2024-11-21,764996
2024-11-22,823334
2024-11-23,813408
2024-11-24,680573
2024-11-25,574511
2024-11-26,617185
2024-11-27,643942
2024-11-28,655145
2024-11-29,586238
2024-11-30,654097
2024-12-01,622709
2024-12-02,607917
2024-12-03,639082
2024-12-04,673858
2024-12-05,742501
2024-12-06,824279
2024-12-07,849124
2024-12-08,700988
2024-12-09,631446
2024-12-10,661684
2024-12-11,741829
2024-12-12,748750
2024-12-13,843365
2024-12-14,883111
2024-12-15,732073
2024-12-16,654922
2024-12-17,623419
2024-12-18,692037
2024-12-19,722150
2024-12-20,789009
2024-12-21,810767
2024-12-22,702234
2024-12-23,608766
2024-12-24,617047
2024-12-25,506732
2024-12-26,493537
2024-12-27,556751
2024-12-28,619990
2024-12-29,545428
2024-12-30,523113
2024-12-31,700233
