date,trips
2021-08-29,1992
2021-08-30,2885
2021-08-31,2971
2021-09-01,2871
2021-09-02,2629
2021-09-03,3061
2021-09-04,2526
2021-09-05,2091
2021-09-06,2285
2021-09-07,3121
2021-09-08,3477
2021-09-09,3448
2021-09-10,3448
2021-09-11,3035
2021-09-12,2427
2021-09-13,3156
2021-09-14,3304
2021-09-15,3501
2021-09-16,3359
2021-09-17,3704
2021-09-18,3281
2021-09-19,2613
2021-09-20,3408
2021-09-21,3377
2021-09-22,3608
2021-09-23,3792
2021-09-24,3878
2021-09-25,3365
2021-09-26,2593
2021-09-27,3273
2021-09-28,3597
2021-09-29,3675
2021-09-30,3799
2021-10-01,3896
2021-10-02,3508
2021-10-03,2702
2021-10-04,3566
2021-10-05,3595
2021-10-06,3682
2021-10-07,3754
2021-10-08,3960
2021-10-09,3381
2021-10-10,2640
2021-10-11,3095
2021-10-12,3552
2021-10-13,3783
2021-10-14,4003
2021-10-15,4088
2021-10-16,3490
2021-10-17,2780
2021-10-18,3655
2021-10-19,3723
2021-10-20,3836
2021-10-21,4015
2021-10-22,4112
2021-10-23,3515
2021-10-24,2957
2021-10-25,3676
2021-10-26,3278
2021-10-27,3946
2021-10-28,4121
2021-10-29,4131
2021-10-30,3453
2021-10-31,2991
2021-11-01,3818
2021-11-02,3534
2021-11-03,3868
2021-11-04,4139
2021-11-05,4080
2021-11-06,3615
2021-11-07,2596
2021-11-08,3735
2021-11-09,3673
2021-11-10,4021
2021-11-11,3863
2021-11-12,4131
2021-11-13,3758
2021-11-14,3105
2021-11-15,3852
2021-11-16,3828
2021-11-17,3855
2021-11-18,4052
2021-11-19,4124
2021-11-20,3741
2021-11-21,3138
2021-11-22,3819
2021-11-23,4032
2021-11-24,3750
2021-11-25,2601
2021-11-26,2628
2021-11-27,3001
2021-11-28,2545
2021-11-29,3689
2021-11-30,3631
2021-12-01,3893
2021-12-02,3944
2021-12-03,4228
2021-12-04,3652
2021-12-05,3173
2021-12-06,3748
2021-12-07,3743
2021-12-08,3802
2021-12-09,3869
2021-12-10,4004
2021-12-11,3749
2021-12-12,3080
2021-12-13,3644
2021-12-14,3543
2021-12-15,4051
2021-12-16,3795
2021-12-17,3752
2021-12-18,3221
2021-12-19,2711
2021-12-20,3396
2021-12-21,3222
2021-12-22,3250
2021-12-23,3231
2021-12-24,2452
2021-12-25,1434
2021-12-26,1930
2021-12-27,2173
2021-12-28,2245
2021-12-29,2324
2021-12-30,2492
2021-12-31,2204
2022-01-01,1273
2022-01-02,1500
2022-01-03,2332
2022-01-04,2165
2022-01-05,2259
2022-01-06,2352
2022-01-07,1832
2022-01-08,1927
2022-01-09,1412
2022-01-10,2140
2022-01-11,2254
2022-01-12,2146
2022-01-13,2274
2022-01-14,2457
2022-01-15,1910
2022-01-16,1613
2022-01-17,1547
2022-01-18,2191
2022-01-19,2358
2022-01-20,2351
2022-01-21,2538
2022-01-22,1972
2022-01-23,1628
2022-01-24,2269
2022-01-25,2277
2022-01-26,2372
2022-01-27,2568
2022-01-28,2444
2022-01-29,384
2022-01-30,1461
2022-01-31,2285
2022-02-01,2399
2022-02-02,2536
2022-02-03,2683
2022-02-04,2802
2022-02-05,2722
2022-02-06,1747
2022-02-07,2397
2022-02-08,2426
2022-02-09,2506
2022-02-10,2637
2022-02-11,2787
2022-02-12,2512
2022-02-13,1764
2022-02-14,2770
2022-02-15,2550
2022-02-16,2625
2022-02-17,2871
2022-02-18,2923
2022-02-19,2358
2022-02-20,1888
2022-02-21,2021
2022-02-22,2453
2022-02-23,2748
2022-02-24,2732
2022-02-25,2597
2022-02-26,2424
2022-02-27,1991
2022-02-28,2507
2022-03-01,2587
2022-03-02,2594
2022-03-03,2796
2022-03-04,2750
2022-03-05,2285
2022-03-06,1877
2022-03-07,2457
2022-03-08,2679
2022-03-09,2710
2022-03-10,2761
2022-03-11,2886
2022-03-12,2255
2022-03-13,2038
2022-03-14,2349
2022-03-15,2298
2022-03-16,2564
2022-03-17,2747
2022-03-18,2733
2022-03-19,2366
2022-03-20,2043
2022-03-21,2346
2022-03-22,2485
2022-03-23,2808
2022-03-24,2851
2022-03-25,2876
2022-03-26,2509
2022-03-27,2145
2022-03-28,2604
2022-03-29,2764
2022-03-30,2678
2022-03-31,2672
2022-04-01,2856
2022-04-02,2402
2022-04-03,2014
2022-04-04,2454
2022-04-05,2670
2022-04-06,2590
2022-04-07,2869
2022-04-08,2826
2022-04-09,2506
2022-04-10,2126
2022-04-11,2343
2022-04-12,2783
2022-04-13,2725
2022-04-14,2743
2022-04-15,2523
2022-04-16,2331
2022-04-17,2139
2022-04-18,2460
2022-04-19,2646
2022-04-20,2627
2022-04-21,2581
2022-04-22,2588
2022-04-23,2727
2022-04-24,2189
2022-04-25,2478
2022-04-26,2410
2022-04-27,2705
2022-04-28,2608
2022-04-29,2735
2022-04-30,2447
2022-05-01,2156
2022-05-02,1764
2022-05-03,2576
2022-05-04,2665
2022-05-05,2774
2022-05-06,2885
2022-05-07,2507
2022-05-08,2141
2022-05-09,2409
2022-05-10,2518
2022-05-11,2594
2022-05-12,2854
2022-05-13,2852
2022-05-14,2573
2022-05-15,2225
2022-05-16,2584
2022-05-17,2639
2022-05-18,2715
2022-05-19,2780
2022-05-20,2760
2022-05-21,2673
2022-05-22,2081
2022-05-23,2435
2022-05-24,2451
2022-05-25,2595
2022-05-26,2770
2022-05-27,2545
2022-05-28,2089
2022-05-29,1956
2022-05-30,1833
2022-05-31,2475
